6000.0,11.53,Instructional Designer,2 years,RENT,62000.0,Fully Paid,debt_consolidation,CA,12.45,710.0,714.0
6200.0,7.89,Sales,1 year,RENT,80000.0,Fully Paid,debt_consolidation,CA,7.55,675.0,679.0
19200.0,15.61,CSR,10+ years,MORTGAGE,51000.0,Fully Paid,debt_consolidation,NC,27.44,690.0,694.0
19000.0,8.18,CRM Business Analyst,7 years,MORTGAGE,84000.0,Charged Off,debt_consolidation,TX,23.14,670.0,674.0
10000.0,10.99,Wire tech,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,AL,14.61,745.0,749.0
5400.0,17.57,Customer service representative,5 years,RENT,27000.0,Charged Off,moving,NY,7.73,670.0,674.0
21000.0,21.99,Branch manager,7 years,MORTGAGE,107000.0,Fully Paid,debt_consolidation,NV,19.85,665.0,669.0
16550.0,17.86,BILLING REPRESENTATIVE,10+ years,RENT,36000.0,Current,debt_consolidation,PA,20.47,705.0,709.0
15000.0,11.53,Substance Abuse Counselor,< 1 year,MORTGAGE,50000.0,Fully Paid,debt_consolidation,MO,17.83,725.0,729.0
14000.0,18.55,Project manager,6 years,MORTGAGE,75000.0,Charged Off,debt_consolidation,MI,21.95,680.0,684.0
11700.0,20.99,customer service,< 1 year,RENT,39000.0,Charged Off,debt_consolidation,KY,36.86,670.0,674.0
4000.0,18.25,lead teacher,7 years,RENT,17500.0,Fully Paid,debt_consolidation,NC,27.02,670.0,674.0
11200.0,10.99,Associate Manager Public Relations,< 1 year,RENT,70000.0,Charged Off,credit_card,MN,17.66,670.0,674.0
18050.0,20.99,csm   teller,10+ years,RENT,43000.0,Charged Off,debt_consolidation,NC,28.33,670.0,674.0
25000.0,16.99,wireless network support,10+ years,RENT,127000.0,Charged Off,debt_consolidation,TX,22.47,685.0,689.0
23725.0,17.86,Tax Manager,10+ years,MORTGAGE,150000.0,Current,debt_consolidation,CA,33.23,690.0,694.0
24000.0,19.99,Deputy,10+ years,MORTGAGE,90000.0,Fully Paid,debt_consolidation,CA,19.84,665.0,669.0
9000.0,7.89,Correctional Security Officer IV,4 years,OWN,52000.0,Fully Paid,credit_card,OK,24.72,750.0,754.0
18000.0,12.29,Teacher,6 years,MORTGAGE,113000.0,Fully Paid,debt_consolidation,FL,25.75,680.0,684.0
4075.0,12.29,Paraeducator,10+ years,MORTGAGE,25000.0,Fully Paid,credit_card,KS,13.11,675.0,679.0
3000.0,21.99,Custodial,10+ years,MORTGAGE,28000.0,Fully Paid,debt_consolidation,CA,2.57,665.0,669.0
14050.0,15.61,Sr. Sales Associate,10+ years,MORTGAGE,43900.0,Fully Paid,debt_consolidation,AZ,15.75,700.0,704.0
8000.0,16.99,Associate Director of Nursing,10+ years,MORTGAGE,120000.0,Fully Paid,other,NY,14.44,680.0,684.0
10000.0,12.69,Clinical monitoring project lead,3 years,MORTGAGE,106000.0,Fully Paid,debt_consolidation,VA,22.2,675.0,679.0
12000.0,19.19,Insurance Coordinator,10+ years,MORTGAGE,44000.0,Current,credit_card,CA,21.99,660.0,664.0
19825.0,19.19,postmaster,10+ years,MORTGAGE,62000.0,Fully Paid,debt_consolidation,TX,18.8,675.0,679.0
20150.0,12.69,NP,4 years,MORTGAGE,80000.0,Fully Paid,credit_card,FL,21.92,675.0,679.0
20000.0,17.57,Compliance Consultant,7 years,MORTGAGE,61000.0,Charged Off,debt_consolidation,NC,29.25,675.0,679.0
27450.0,19.19,personal banker,3 years,RENT,77000.0,Fully Paid,debt_consolidation,NM,13.87,670.0,674.0
16500.0,17.86,Accounting Tech II,10+ years,RENT,51563.0,Charged Off,debt_consolidation,WA,18.92,675.0,679.0
12500.0,19.99,Teacher,1 year,RENT,48500.0,Current,debt_consolidation,MS,32.62,670.0,674.0
30000.0,13.99,Vice President,3 years,MORTGAGE,112750.0,Fully Paid,debt_consolidation,WA,10.89,735.0,739.0
12600.0,7.89,Web Content,4 years,RENT,45000.0,Fully Paid,credit_card,VT,37.39,740.0,744.0
11900.0,19.99,Payroll Clerk,10+ years,OWN,35000.0,Current,debt_consolidation,KY,34.09,695.0,699.0
8625.0,15.61,Senior Customer Support,8 years,RENT,34236.8,Fully Paid,debt_consolidation,OH,18.82,670.0,674.0
15000.0,7.89,Operations Manager,8 years,OWN,80000.0,Fully Paid,debt_consolidation,OH,10.79,670.0,674.0
6150.0,7.89,Dental hygienist,5 years,MORTGAGE,67000.0,Fully Paid,credit_card,TX,10.14,670.0,674.0
1400.0,13.33,Acct aditors,3 years,RENT,45000.0,Fully Paid,credit_card,NY,6.69,685.0,689.0
20625.0,12.29,Anchem Engineering Technician,10+ years,MORTGAGE,106000.0,Charged Off,credit_card,AZ,21.16,675.0,679.0
3200.0,12.69,Manufacturing Engineer,2 years,MORTGAGE,57450.0,Charged Off,credit_card,IN,14.98,690.0,694.0
8000.0,17.57,Field Specialist,1 year,RENT,70000.0,Fully Paid,debt_consolidation,LA,7.73,670.0,674.0
5000.0,6.24,painter,10+ years,RENT,27900.0,Fully Paid,debt_consolidation,FL,3.61,720.0,724.0
3000.0,14.65,Account Executive,< 1 year,RENT,36000.0,Fully Paid,credit_card,NY,8.9,675.0,679.0
12000.0,9.17,Portfolio Specialist,< 1 year,RENT,97000.0,Fully Paid,credit_card,TX,16.13,680.0,684.0
16000.0,20.99,Operations Manager,10+ years,RENT,94500.0,Charged Off,other,CA,18.43,725.0,729.0
28000.0,25.78,Conductor,10+ years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,MN,5.35,665.0,669.0
12000.0,13.99,Customer Relations Specialist,1 year,RENT,55000.0,Charged Off,moving,IN,22.43,665.0,669.0
22000.0,13.33,Senior Programmer,8 years,MORTGAGE,104000.0,Charged Off,debt_consolidation,NC,24.64,670.0,674.0
3200.0,16.55,Branch Service Specialist,4 years,RENT,30000.0,Fully Paid,debt_consolidation,CA,32.08,690.0,694.0
25825.0,17.86,Quality Manager,2 years,MORTGAGE,110000.0,Fully Paid,debt_consolidation,MO,34.6,685.0,689.0
9600.0,12.29,dental assistant,4 years,OWN,40000.0,Fully Paid,debt_consolidation,OH,17.76,665.0,669.0
9600.0,10.99,Project Coordinator,10+ years,MORTGAGE,74115.0,Fully Paid,credit_card,AZ,24.5,665.0,669.0
15000.0,5.32,Technology Consultant,4 years,RENT,75000.0,Fully Paid,credit_card,IL,13.49,755.0,759.0
12275.0,15.61,Case Manager,< 1 year,RENT,46500.0,Fully Paid,debt_consolidation,FL,17.39,700.0,704.0
30000.0,9.17,Western Regional Director,5 years,RENT,400000.0,Current,debt_consolidation,CA,18.23,705.0,709.0
12000.0,15.61,Photo Production Coordinator,2 years,RENT,50000.0,Current,credit_card,CA,7.42,670.0,674.0
16000.0,13.33,Product Data Mgmt Specialist,8 years,RENT,80000.0,Charged Off,debt_consolidation,WA,13.89,665.0,669.0
3600.0,12.69,Staff assistant,5 years,OWN,50000.0,Fully Paid,credit_card,KY,22.9,680.0,684.0
30000.0,21.99,management,10+ years,MORTGAGE,78000.0,Fully Paid,home_improvement,NY,26.86,700.0,704.0
21000.0,7.89,Sr. Clinical Lab Scientist,10+ years,MORTGAGE,73000.0,Fully Paid,credit_card,NY,19.37,735.0,739.0
4000.0,11.53,Web Designer,< 1 year,RENT,66000.0,Charged Off,other,CO,12.33,700.0,704.0
7000.0,9.99,HR Manager,6 years,MORTGAGE,117676.08,Charged Off,home_improvement,TN,25.26,660.0,664.0
32000.0,12.29,Sales Manager,10+ years,MORTGAGE,105000.0,Fully Paid,credit_card,TX,17.2,690.0,694.0
14400.0,13.99,Manager Grants Administration,10+ years,MORTGAGE,77250.0,Fully Paid,debt_consolidation,AR,36.77,685.0,689.0
15000.0,13.33,Utilization Management Representive III,10+ years,RENT,41000.0,Fully Paid,credit_card,NY,23.65,690.0,694.0
16000.0,19.19,Principal QA Engineer,3 years,MORTGAGE,165500.0,Fully Paid,credit_card,CA,8.05,670.0,674.0
12000.0,15.61,inventory clerk,10+ years,RENT,31000.0,Charged Off,debt_consolidation,FL,32.21,690.0,694.0
7000.0,13.33,Server,7 years,RENT,37000.0,Fully Paid,debt_consolidation,CA,27.12,675.0,679.0
20000.0,13.99,Mailcarrier,10+ years,MORTGAGE,80000.0,Fully Paid,small_business,OR,24.62,720.0,724.0
19975.0,6.89,Account Specialist II,2 years,MORTGAGE,72000.0,Fully Paid,credit_card,CA,26.43,685.0,689.0
10000.0,8.18,Laundry,2 years,RENT,35000.0,Charged Off,debt_consolidation,FL,20.16,680.0,684.0
6000.0,13.99,Paramedic,2 years,RENT,53000.0,Charged Off,debt_consolidation,NY,11.35,675.0,679.0
13000.0,6.89,Teacher,9 years,RENT,56000.0,Fully Paid,debt_consolidation,TX,25.48,735.0,739.0
13000.0,9.17,Model maker,6 years,OWN,65000.0,Fully Paid,credit_card,IL,21.79,660.0,664.0
21000.0,14.65,Senior Project Manager,< 1 year,MORTGAGE,105000.0,Fully Paid,credit_card,CO,14.23,710.0,714.0
9600.0,12.29,Administrative Assistant,8 years,MORTGAGE,51000.0,Fully Paid,home_improvement,MI,11.51,705.0,709.0
12000.0,7.26,Project Manager,4 years,MORTGAGE,144000.0,Fully Paid,home_improvement,MI,3.18,695.0,699.0
20000.0,15.61,Service manager,7 years,RENT,50000.0,Charged Off,debt_consolidation,CA,20.98,665.0,669.0
4900.0,13.33,Senior Director,3 years,MORTGAGE,185000.0,Fully Paid,debt_consolidation,NJ,4.54,660.0,664.0
20000.0,9.99,Legal Secretary III,4 years,MORTGAGE,78000.0,Fully Paid,debt_consolidation,CA,19.06,675.0,679.0
10000.0,10.99,Webmaster,10+ years,MORTGAGE,61000.0,Charged Off,credit_card,MI,16.98,710.0,714.0
3500.0,12.69,Distribution Supervisor,10+ years,RENT,65000.0,Charged Off,debt_consolidation,TX,27.94,680.0,684.0
22800.0,13.99,Registered Nurse,10+ years,MORTGAGE,135000.0,Fully Paid,debt_consolidation,CA,19.46,690.0,694.0
17625.0,17.86,Cotton Director,4 years,OWN,42000.0,Charged Off,credit_card,NC,36.43,680.0,684.0
12500.0,18.25,Research Technician,10+ years,MORTGAGE,42250.0,Fully Paid,debt_consolidation,NC,14.06,675.0,679.0
20875.0,18.25,"Associate Director, Donor Relations",2 years,RENT,85000.0,Fully Paid,credit_card,NC,23.96,665.0,669.0
12500.0,13.33,Manager,4 years,MORTGAGE,44480.0,Charged Off,debt_consolidation,NC,24.57,680.0,684.0
12375.0,8.18,Financial Advisor Associate,3 years,RENT,49000.0,Fully Paid,debt_consolidation,NV,22.58,680.0,684.0
20000.0,13.99,Teacher,10+ years,MORTGAGE,55000.0,Fully Paid,debt_consolidation,TN,27.21,735.0,739.0
18000.0,8.18,Office Manager,7 years,MORTGAGE,53000.0,Fully Paid,debt_consolidation,NJ,18.67,730.0,734.0
9125.0,16.99,PassPort Trainer Manager,10+ years,MORTGAGE,75920.0,Fully Paid,debt_consolidation,MO,28.96,670.0,674.0
