10000.0,15.31,Night Supervisor,10+ years,RENT,39000.0,Fully Paid,credit_card,IL,20.4,670.0,674.0
8000.0,11.99,nurse,10+ years,MORTGAGE,56000.0,Fully Paid,credit_card,LA,11.21,665.0,669.0
10000.0,14.16,Group Account Director,3 years,MORTGAGE,112000.0,Fully Paid,home_improvement,IL,6.54,700.0,704.0
5000.0,12.99,Database Administrator,10+ years,MORTGAGE,140000.0,Fully Paid,debt_consolidation,SC,12.89,700.0,704.0
9850.0,16.59,Personnel officer,< 1 year,MORTGAGE,56625.0,Fully Paid,debt_consolidation,NV,21.15,670.0,674.0
2400.0,17.57,,10+ years,MORTGAGE,13000.0,Fully Paid,debt_consolidation,NH,14.77,675.0,679.0
10725.0,15.61,Agent,6 years,OWN,29817.0,Fully Paid,debt_consolidation,FL,11.31,660.0,664.0
14400.0,12.49,loss control,2 years,RENT,88000.0,Charged Off,debt_consolidation,GA,6.4,675.0,679.0
16000.0,6.03,Director of Coaching.,8 years,MORTGAGE,125000.0,Fully Paid,credit_card,MA,6.27,775.0,779.0
13825.0,18.25,Driver,1 year,RENT,52000.0,Fully Paid,debt_consolidation,CA,15.86,675.0,679.0
20800.0,8.9,Worldwide Sales Manager,3 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,FL,8.4,730.0,734.0
6000.0,12.49,,,MORTGAGE,26000.0,Fully Paid,debt_consolidation,MI,15.83,760.0,764.0
14000.0,10.99,,9 years,MORTGAGE,100000.0,Charged Off,credit_card,TX,9.97,670.0,674.0
4600.0,16.59,Site Manager,4 years,RENT,48000.0,Charged Off,debt_consolidation,WI,18.78,660.0,664.0
12000.0,16.59,Field Account Executive,2 years,MORTGAGE,71000.0,Current,debt_consolidation,MI,10.01,720.0,724.0
5075.0,13.65,project cordinator,< 1 year,RENT,60000.0,Charged Off,debt_consolidation,UT,2.6,665.0,669.0
7800.0,19.47,Aquatics Director,10+ years,RENT,31000.0,Fully Paid,debt_consolidation,MD,29.73,675.0,679.0
