20000.0,9.44,Facilities manager,1 year,MORTGAGE,88900.0,Fully Paid,debt_consolidation,TX,19.86,690.0,694.0
8000.0,13.59,Blending Technician,10+ years,MORTGAGE,57000.0,Current,home_improvement,MD,19.18,660.0,664.0
21000.0,16.02,Aviation Mechanic,10+ years,RENT,84000.0,Current,credit_card,CA,19.44,670.0,674.0
35000.0,18.06,Sr. Technical Product Manager,2 years,OWN,125000.0,Fully Paid,debt_consolidation,NV,32.32,695.0,699.0
6400.0,9.93,Asset Planner,10+ years,MORTGAGE,80000.0,Fully Paid,car,TN,1.19,675.0,679.0
1500.0,12.62,Dental assistant,< 1 year,OWN,38400.0,Current,other,NC,16.28,705.0,709.0
16800.0,15.05,Administrative Assistant,6 years,MORTGAGE,34000.0,Current,debt_consolidation,VA,17.37,660.0,664.0
10000.0,10.91,Patrolman,9 years,MORTGAGE,100000.0,Current,debt_consolidation,MA,22.74,715.0,719.0
15800.0,10.42,Bar Manager,7 years,RENT,100000.0,Charged Off,credit_card,CA,16.04,715.0,719.0
8000.0,10.91,Project Coordinator III,< 1 year,OWN,85000.0,Current,credit_card,MN,16.09,670.0,674.0
1800.0,18.06,Emergency Management Specialist,10+ years,MORTGAGE,75000.0,Current,other,TX,30.86,660.0,664.0
1000.0,9.93,Electronic technician,10+ years,RENT,42619.0,Current,other,MD,30.53,710.0,714.0
6000.0,29.69,Dining Room Supervisor,2 years,MORTGAGE,30000.0,Current,home_improvement,AZ,17.28,665.0,669.0
24000.0,15.05,Project Manager,1 year,MORTGAGE,87000.0,Current,credit_card,IN,7.37,680.0,684.0
35000.0,26.3,Hotel Manager,5 years,RENT,140000.0,Charged Off,credit_card,UT,14.71,705.0,709.0
21000.0,11.99,Associate Business Manager,< 1 year,RENT,65000.0,Fully Paid,credit_card,NY,15.99,665.0,669.0
12500.0,15.05,Shop Manager/ Sales,2 years,MORTGAGE,60000.0,Current,debt_consolidation,IN,13.72,705.0,709.0
5000.0,15.05,,,MORTGAGE,23986.8,Current,debt_consolidation,TX,25.68,760.0,764.0
16000.0,14.08,medical technologist,10+ years,OWN,100000.0,Current,debt_consolidation,IL,23.28,705.0,709.0
4000.0,7.21,,,OWN,35940.0,Current,major_purchase,PA,4.24,745.0,749.0
15000.0,16.02,,,RENT,56400.0,Current,credit_card,CA,27.51,690.0,694.0
4000.0,12.62,Makeup Artist,3 years,RENT,25000.0,Fully Paid,debt_consolidation,IL,10.95,690.0,694.0
5000.0,9.44,HR Technician,9 years,MORTGAGE,48000.0,Current,debt_consolidation,FL,28.97,670.0,674.0
2500.0,5.32,,,RENT,20000.0,Fully Paid,debt_consolidation,PA,12.36,730.0,734.0
10000.0,7.07,RN,10+ years,MORTGAGE,72000.0,Current,debt_consolidation,MD,3.85,730.0,734.0
21000.0,9.93,Portfolio Manager,10+ years,OWN,60000.0,Current,debt_consolidation,KS,22.5,715.0,719.0
3400.0,10.91,mechanic,3 years,MORTGAGE,39000.0,Fully Paid,debt_consolidation,MI,15.2,660.0,664.0
16000.0,10.91,Senior Account Executive,2 years,MORTGAGE,100000.0,Fully Paid,debt_consolidation,IN,20.09,705.0,709.0
15000.0,11.99,RN,4 years,RENT,45000.0,Current,credit_card,CA,32.86,675.0,679.0
12000.0,14.08,Caregiver,6 years,RENT,60000.0,Current,debt_consolidation,CA,22.58,690.0,694.0
10000.0,5.32,Utilities System Operator Reparier,2 years,MORTGAGE,100000.0,Current,debt_consolidation,MD,18.58,770.0,774.0
9000.0,9.44,Human Resources,4 years,MORTGAGE,60000.0,Current,credit_card,VA,17.2,665.0,669.0
32000.0,17.09,Operations Manager,10+ years,MORTGAGE,88000.0,Fully Paid,debt_consolidation,OR,32.76,730.0,734.0
10000.0,9.93,Maint Tech,4 years,MORTGAGE,43250.0,Fully Paid,debt_consolidation,GA,14.1,680.0,684.0
30000.0,18.06,Sales,5 years,MORTGAGE,150000.0,Charged Off,credit_card,NJ,19.62,675.0,679.0
10000.0,10.91,Assistant Operations Manager,1 year,RENT,48000.0,Current,debt_consolidation,NY,7.23,665.0,669.0
10500.0,10.42,TELESERVICE REP,10+ years,MORTGAGE,120000.0,Fully Paid,medical,WI,13.16,730.0,734.0
5000.0,14.08,Production Manager,10+ years,MORTGAGE,85000.0,Current,debt_consolidation,NY,5.41,680.0,684.0
10000.0,10.91,Coding Specialist,2 years,RENT,40000.0,Current,debt_consolidation,KS,15.33,660.0,664.0
2000.0,12.62,Client Care Coordinator,2 years,MORTGAGE,115000.0,Fully Paid,credit_card,MD,18.34,660.0,664.0
28000.0,10.42,Producer,5 years,MORTGAGE,110000.0,Current,credit_card,SC,29.01,775.0,779.0
1200.0,11.99,manager,8 years,OWN,50000.0,Fully Paid,medical,OH,16.71,680.0,684.0
8000.0,11.99,Machine operator,4 years,MORTGAGE,35000.0,Current,credit_card,ID,30.8,670.0,674.0
3600.0,10.91,CUSTODIAN 1,10+ years,RENT,48000.0,Current,other,CA,21.55,660.0,664.0
15000.0,10.42,Bakery Assistant,< 1 year,RENT,45000.0,Current,credit_card,UT,26.35,705.0,709.0
8000.0,16.02,Helicoter Technician,< 1 year,RENT,51400.0,Fully Paid,debt_consolidation,AL,6.07,660.0,664.0
6400.0,11.99,RN,3 years,MORTGAGE,66000.0,Current,credit_card,GA,18.13,660.0,664.0
32000.0,10.42,E-9,10+ years,RENT,118608.0,Fully Paid,debt_consolidation,CA,29.11,660.0,664.0
3100.0,10.42,Senior Technical Advisor,3 years,MORTGAGE,46000.0,Current,debt_consolidation,TX,12.65,695.0,699.0
35000.0,7.21,Management Analyst,9 years,MORTGAGE,130000.0,Current,debt_consolidation,GA,21.62,720.0,724.0
5000.0,9.93,PTA,5 years,RENT,51000.0,Fully Paid,other,FL,11.93,695.0,699.0
8000.0,11.99,Mailhandler,10+ years,RENT,61656.0,Current,debt_consolidation,MO,18.88,685.0,689.0
4000.0,10.42,Product Content Analyst,3 years,RENT,36400.0,Fully Paid,debt_consolidation,WA,26.67,740.0,744.0
15000.0,10.42,RN,8 years,RENT,58000.0,Current,credit_card,SC,31.45,715.0,719.0
21000.0,14.08,tractor trailer driver,10+ years,RENT,61000.0,Current,major_purchase,NY,23.14,775.0,779.0
20000.0,12.62,Maint. Supervisor,10+ years,MORTGAGE,80000.0,Current,debt_consolidation,PA,33.02,690.0,694.0
3000.0,12.62,Solutions Specialist,4 years,RENT,56866.0,Current,debt_consolidation,AZ,33.39,700.0,704.0
14400.0,14.08,Mortgage underwriter,7 years,MORTGAGE,92000.0,Current,debt_consolidation,PA,22.67,695.0,699.0
4200.0,5.32,receptionist,7 years,RENT,44500.0,Fully Paid,medical,NY,11.38,720.0,724.0
30000.0,18.06,Operations Manager,4 years,MORTGAGE,114000.0,Fully Paid,debt_consolidation,CA,11.59,660.0,664.0
8200.0,10.91,Facilities Technician II,1 year,RENT,60000.0,Charged Off,debt_consolidation,CA,16.92,745.0,749.0
20000.0,12.62,Trucker,7 years,RENT,53000.0,Charged Off,debt_consolidation,CA,32.99,665.0,669.0
