3200.0,7.68,AIU Holdings,2 years,RENT,57504.0,Fully Paid,other,NY,9.24,745.0,749.0
3000.0,9.63,Martenson Enterprises,1 year,OWN,30000.0,Fully Paid,wedding,VA,0.68,715.0,719.0
1000.0,9.63,General Nutrition Center (GNC),< 1 year,RENT,5500.0,Fully Paid,moving,MO,3.71,765.0,769.0
8000.0,8.0,supplemental healthcare,2 years,RENT,37050.0,Fully Paid,car,OH,12.63,710.0,714.0
7000.0,9.63,Southwestern Energy Co.,10+ years,RENT,48000.0,Fully Paid,house,AR,10.35,755.0,759.0
2000.0,12.84,"ShatzmanBaker, PC",4 years,RENT,15000.0,Fully Paid,car,NJ,15.28,705.0,709.0
1600.0,14.74,Burger King,6 years,OWN,10000.0,Fully Paid,credit_card,NY,18.12,665.0,669.0
1750.0,11.89,Geico,5 years,MORTGAGE,52160.0,Fully Paid,credit_card,VA,2.65,710.0,714.0
3000.0,9.32,Baker Hughes,2 years,RENT,53000.0,Fully Paid,debt_consolidation,VA,11.34,780.0,784.0
5000.0,8.0,Belly up,3 years,RENT,34000.0,Fully Paid,credit_card,CA,15.85,765.0,769.0
5000.0,7.68,SourceEcreative,3 years,RENT,32000.0,Fully Paid,wedding,FL,15.0,780.0,784.0
3200.0,16.0,Arden B,< 1 year,RENT,20000.0,Fully Paid,educational,MA,6.3,675.0,679.0
4500.0,11.89,Arco Aluminum-BP of America,< 1 year,MORTGAGE,52692.0,Fully Paid,moving,KY,13.03,720.0,724.0
13000.0,9.32,GUARANTY BANK,4 years,RENT,90000.0,Fully Paid,debt_consolidation,CA,8.51,780.0,784.0
3200.0,9.63,D L Adams Associates,2 years,RENT,41745.0,Fully Paid,credit_card,CO,19.58,715.0,719.0
2400.0,9.32,,7 years,RENT,54500.0,Fully Paid,credit_card,VA,4.69,735.0,739.0
2500.0,7.68,Strohecker Inc.,10+ years,MORTGAGE,63000.0,Fully Paid,wedding,OH,14.74,745.0,749.0
8000.0,9.63,Maple Street Management,5 years,RENT,51000.0,Fully Paid,house,KS,0.24,790.0,794.0
3000.0,9.32,Self Employed,4 years,RENT,24000.0,Fully Paid,"such \"\"above and beyond\"\" circumstances include participation in group showings at local galleries (which generally charge a utilization fee for us to use in the first place) as well as premium member account benefits on the website that's currently under construction (such as unlimited uploading of photos",as you can see,and I've never made a late payment. As an investor in this business,"and I look forward to working with you indirectly as a partner in this project.\"",small_business
6000.0,12.53,Ohio Health,< 1 year,RENT,54000.0,Fully Paid,vacation,OH,6.36,740.0,744.0
6000.0,7.68,RGA Wealth Management,10+ years,MORTGAGE,200004.0,Fully Paid,car,NJ,5.61,710.0,714.0
7600.0,8.0,Ohio Department Of Transportation,2 years,RENT,33000.0,Fully Paid,debt_consolidation,OH,12.29,775.0,779.0
10000.0,9.32,Eastern Kentucky University,8 years,MORTGAGE,165996.0,Fully Paid,home_improvement,KY,15.02,750.0,754.0
3600.0,7.37,Lockheed Martin Corp.,< 1 year,RENT,42000.0,Fully Paid,car,LA,6.57,770.0,774.0
3600.0,9.63,Boeing Company,3 years,RENT,82300.0,Fully Paid,and have never had any credit but credit cards (paid in full each month).  I have purchased my (used) vehicles with cash,other,Investment Opportunity,0.58,0.0
6000.0,11.89,philabundance,1 year,RENT,35004.0,Fully Paid,brakes,and businessman,"and will not have any issues fulfilling my obligations as a lender.  Thank you for your consideration. \"",190xx,PA
15200.0,12.21,United States Postal Service,10+ years,MORTGAGE,52000.0,Fully Paid,credit_card,AL,19.32,735.0,739.0
14000.0,11.89,North Charleston Sewer District,2 years,MORTGAGE,32000.0,Fully Paid,debt_consolidation,SC,17.81,735.0,739.0
10000.0,8.0,HEB,4 years,RENT,31200.0,Charged Off,debt_consolidation,TX,7.62,770.0,774.0
10200.0,9.32,AFS Technologies,2 years,MORTGAGE,106000.0,Fully Paid,debt_consolidation,TX,0.17,765.0,769.0
6000.0,9.63,Intel,< 1 year,RENT,71599.0,Fully Paid,other,CA,9.49,775.0,779.0
10800.0,9.63,WGA Insurance,2 years,MORTGAGE,107000.0,Fully Paid,debt_consolidation,MA,9.41,735.0,739.0
6500.0,14.11,Geezeo.com,2 years,MORTGAGE,73000.0,Charged Off,it is a historic treasure that deserves repair.    I was approved for a total home renovation loan,I'd like to repair and restore in smaller steps. This is the first step,and somewhat urgent.    [More about me,home_improvement,Reinforce historic home's 1913 addition
20000.0,12.21,New York State Police,10+ years,MORTGAGE,116004.0,Fully Paid,home_improvement,NY,9.22,805.0,809.0
5800.0,14.11,matrix design,5 years,RENT,85000.0,Fully Paid,debt_consolidation,VA,4.62,685.0,689.0
5000.0,8.0,Chase Home Finance,5 years,RENT,54996.0,Fully Paid,debt_consolidation,TX,7.53,760.0,764.0
15000.0,9.63,Self Employed,< 1 year,MORTGAGE,100000.0,Fully Paid,small_business,CA,4.81,800.0,804.0
15000.0,12.21,Walgreens,2 years,MORTGAGE,80600.0,Fully Paid,debt_consolidation,FL,3.48,740.0,744.0
8000.0,9.32,City University of New York,6 years,RENT,65000.0,Fully Paid,debt_consolidation,NY,1.94,780.0,784.0
1000.0,12.84,The Crossings,3 years,RENT,24000.0,Fully Paid,other,TX,24.35,685.0,689.0
1200.0,14.74,,< 1 year,RENT,18300.0,Fully Paid,other,MA,2.56,685.0,689.0
15000.0,9.63,Downey welding,10+ years,MORTGAGE,48000.0,Fully Paid,car,CA,12.57,710.0,714.0
4000.0,7.68,Small World Preschool,< 1 year,RENT,36300.0,Fully Paid,car,CA,0.93,740.0,744.0
3500.0,12.21,VA Medical Center,10+ years,MORTGAGE,68004.0,Fully Paid,small_business,TX,17.82,725.0,729.0
6000.0,8.0,RBC Wealth Management,5 years,RENT,80000.0,Fully Paid,other,MN,7.75,755.0,759.0
8200.0,12.21,Dupont,4 years,RENT,34000.0,Fully Paid,small_business,UT,8.72,730.0,734.0
7200.0,14.11,Arcadis,1 year,OWN,42996.0,Fully Paid,other,PA,13.62,700.0,704.0
6400.0,11.89,Self Employed,10+ years,MORTGAGE,60000.0,Fully Paid,other,NY,1.62,795.0,799.0
9800.0,12.21,The Bailey Company,1 year,MORTGAGE,71000.0,Fully Paid,credit_card,CO,10.48,720.0,724.0
12000.0,12.21,U.S. Coast Guard,10+ years,RENT,60000.0,Fully Paid,debt_consolidation,FL,17.32,725.0,729.0
16000.0,11.58,Visa,1 year,RENT,300000.0,Fully Paid,car,CA,7.6,695.0,699.0
5600.0,8.0,Gilbert Public Schools,3 years,MORTGAGE,75000.0,Fully Paid,wedding,AZ,13.31,780.0,784.0
1000.0,8.0,All Rentls Network Inc,1 year,RENT,25000.0,Fully Paid,other,CA,9.26,740.0,744.0
15000.0,11.89,Walgreens,10+ years,MORTGAGE,130000.0,Fully Paid,renewable_energy,AZ,7.31,745.0,749.0
3200.0,14.42,Putnam Comm Medical Center,< 1 year,RENT,39000.0,Fully Paid,wedding,FL,3.82,685.0,689.0
7750.0,9.63,"Fletcher, Tilton, Whipple",2 years,RENT,49000.0,Fully Paid,other,NH,11.36,735.0,739.0
9500.0,9.63,Dell Inc,5 years,RENT,55000.0,Fully Paid,medical,TX,9.16,745.0,749.0
3000.0,14.42,Black  and  Veatch,< 1 year,RENT,56160.0,Fully Paid,major_purchase,CA,19.85,670.0,674.0
10000.0,12.21,Seattle Lighting,5 years,RENT,35000.0,Fully Paid,debt_consolidation,WA,9.53,715.0,719.0
8500.0,11.89,M and T Bank,< 1 year,RENT,45000.0,Fully Paid,debt_consolidation,NY,17.04,730.0,734.0
5000.0,12.84,Self Employed,4 years,RENT,58106.0,Charged Off,car,MO,0.23,765.0,769.0
7000.0,12.53,Self employed massage therapist,2 years,RENT,24996.0,Fully Paid,debt_consolidation,GA,21.08,715.0,719.0
25000.0,15.05,NIIT Technologies Inc,2 years,RENT,120000.0,Fully Paid,other,PA,3.26,710.0,714.0
3800.0,12.53,Gelsons Markets,6 years,RENT,36996.0,Fully Paid,debt_consolidation,CA,12.36,730.0,734.0
6000.0,8.0,Pittsburgh Mercy Health System,1 year,RENT,39000.0,Fully Paid,debt_consolidation,PA,6.65,750.0,754.0
3600.0,7.37,HNTB,1 year,RENT,44094.0,Fully Paid,moving,TX,12.38,770.0,774.0
18000.0,12.53,Law Office,1 year,MORTGAGE,108000.0,Fully Paid,educational,CA,11.67,725.0,729.0
8000.0,7.68,Merrymeeting  Inc.,1 year,MORTGAGE,50000.0,Fully Paid,debt_consolidation,OH,11.59,720.0,724.0
9000.0,13.79,Independence Blue Cross,< 1 year,RENT,80000.0,Fully Paid,other,PA,0.09,695.0,699.0
12450.0,16.32,Bartolotta Restaurant Group,2 years,RENT,42996.0,Fully Paid,debt_consolidation,WI,12.5,665.0,669.0
4000.0,12.53,AIG,1 year,RENT,81996.0,Fully Paid,debt_consolidation,NY,20.91,700.0,704.0
20000.0,12.84,American Eagle Do it Best,2 years,MORTGAGE,42000.0,Fully Paid,home_improvement,MI,1.49,750.0,754.0
6400.0,12.84,Cal Fire,< 1 year,RENT,25000.0,Fully Paid,debt_consolidation,CA,15.07,700.0,704.0
3000.0,15.05,Ambitious Web,2 years,MORTGAGE,41600.0,Fully Paid,major_purchase,OK,18.95,660.0,664.0
10000.0,9.32,Shady Grove Nursing  and  Rehab Center,< 1 year,RENT,35364.0,Fully Paid,debt_consolidation,MD,19.88,760.0,764.0
12000.0,16.63,Government,3 years,OTHER,96000.0,Fully Paid,small_business,VA,15.46,670.0,674.0
9000.0,8.0,Xerox,10+ years,OWN,57000.0,Fully Paid,other,NY,9.62,770.0,774.0
9600.0,15.37,PNC Bank,< 1 year,MORTGAGE,70000.0,Fully Paid,debt_consolidation,PA,17.04,665.0,669.0
